PN;MachineAuto;AlarmActive;LC_Interrupt;ScrapRequest;ActiveStep;CMD_0A;CMD_0B;CMD_0C;CMD_0D;STS_0A;STS_0B;STS_0C;STS_0D;MSK_0A;MSK_0B;MSK_0C;MSK_0D;DateTime
670124700B;1;0;0;0;3;1;-89458006;7941;178587652;1;-89458006;7941;178585604;-1;-2097153;-1;-5;1.75E+12
670124700B;1;0;0;0;3;1;-89458006;7941;178587652;1;-89458006;7941;178585604;-1;-2097153;-1;-5;1.75E+12
670124700B;1;0;0;0;3;1;-89458006;7941;178587652;1;-89458006;7941;178585604;-1;-2097153;-1;-5;1.75E+12
670124700B;1;0;0;0;3;1;-89458006;7941;178587652;1;-89458006;7941;178585604;-1;-2097153;-1;-5;1.75E+12
670124700B;1;0;0;0;3;1;-89458006;7941;178587652;1;-89458006;7941;178585604;-1;-2097153;-1;-5;1.75E+12
670124700B;1;0;0;0;3;1;-89458006;7941;178587652;1;-89458006;7941;178585604;-1;-2097153;-1;-5;1.75E+12
670124700B;1;0;0;0;3;1;-89458006;7941;178587652;1;-89458006;7941;178585604;-1;-2097153;-1;-5;1.75E+12
670124700B;1;0;0;0;3;1;-89458006;7941;178587652;1;-89458006;7941;178585604;-1;-2097153;-1;-5;1.75E+12
670124700B;1;0;0;0;3;1;-89458006;7941;178587652;1;-89458006;7941;178585604;-1;-2097153;-1;-5;1.75E+12
670124700B;1;0;0;0;3;1;-89458006;7941;178587652;1;-89458006;7941;178585604;-1;-2097153;-1;-5;1.75E+12
670124700B;1;0;0;0;3;1;-89458006;7941;178587652;1;-89458006;7941;178585604;-1;-2097153;-1;-5;1.75E+12
670124700B;1;0;0;0;3;1;-89458006;7941;178587652;1;-89458006;7941;178585604;-1;-2097153;-1;-5;1.75E+12
670124700B;1;0;0;0;3;1;-89458006;7941;178587652;1;-89458006;7941;178585604;-1;-2097153;-1;-5;1.75E+12
670124700B;1;0;0;0;3;1;-89458006;7941;178587652;1;-89458006;7941;178585604;-1;-2097153;-1;-5;1.75E+12
670124700B;1;0;0;0;3;1;-89458006;7941;178587652;1;-89458006;7941;178585604;-1;-2097153;-1;-5;1.75E+12
670124700B;1;0;0;0;3;1;-89458006;7941;178587652;1;-89458006;7941;178585604;-1;-2097153;-1;-5;1.75E+12
670124700B;1;0;0;0;3;1;-89458006;7941;178587652;1;-89458006;7941;178585604;-1;-2097153;-1;-5;1.75E+12
670124700B;1;0;0;0;3;1;-89458006;7941;178587652;1;-89458006;7941;178585604;-1;-2097153;-1;-5;1.75E+12
670124700B;1;0;0;0;3;1;-89458006;7941;178587652;1;-89458006;7941;178585604;-1;-2097153;-1;-5;1.75E+12
670124700B;1;0;0;0;3;1;-89458006;7941;178587652;1;-89458006;7941;178585604;-1;-2097153;-1;-5;1.75E+12
670124700B;1;0;0;0;3;1;-89458006;7941;178587652;1;-89458006;7941;178585604;-1;-2097153;-1;-5;1.75E+12
670124700B;1;0;0;0;3;1;-89458006;7941;178587652;1;-89458006;7941;178585604;-1;-2097153;-1;-5;1.75E+12
670124700B;1;0;0;0;3;1;-89458006;7941;178587652;1;-89458006;7941;178585604;-1;-2097153;-1;-5;1.75E+12
670124700B;1;0;0;0;3;1;-89458006;7941;178587652;1;-89458006;7941;178585604;-1;-2097153;-1;-5;1.75E+12
670124700B;1;0;0;0;3;1;-89458006;7941;178587652;1;-89458006;7941;178585604;-1;-2097153;-1;-5;1.75E+12
670124700B;1;0;0;0;3;1;-89458006;7941;178587652;1;-89458006;7941;178585604;-1;-2097153;-1;-5;1.75E+12
670124700B;1;0;0;0;3;1;-89458006;7941;178587652;1;-89458006;7941;178585604;-1;-2097153;-1;-5;1.75E+12
670124700B;1;0;0;0;3;1;-89458006;7941;178587652;1;-89458006;7941;178585604;-1;-2097153;-1;-5;1.75E+12
670124700B;1;0;0;0;3;1;-89458006;7941;178587652;1;-89458006;7941;178585604;-1;-2097153;-1;-5;1.75E+12
670124700B;1;0;0;0;3;1;-89458006;7941;178587652;1;-89458006;7941;178585604;-1;-2097153;-1;-5;1.75E+12
670124700B;1;0;0;0;3;1;-89458006;7941;178587652;1;-89458006;7941;178585604;-1;-2097153;-1;-5;1.75E+12
670124700B;1;0;0;0;3;1;-89458006;7941;178587652;1;-89458006;7941;178585604;-1;-2097153;-1;-5;1.75E+12
670124700B;1;0;0;0;3;1;-89458006;7941;178587652;1;-89458006;7941;178585604;-1;-2097153;-1;-5;1.75E+12
670124700B;1;0;0;0;3;1;-89458006;7941;178587652;1;-89458006;7941;178585604;-1;-2097153;-1;-5;1.75E+12
670124700B;1;0;0;0;3;1;-89458006;7941;178587652;1;-89458006;7941;178585604;-1;-2097153;-1;-5;1.75E+12
670124700B;1;0;0;0;3;1;-89458006;7941;178587652;1;-89458006;7941;178585604;-1;-2097153;-1;-5;1.75E+12
670124700B;1;0;0;0;3;1;-89458006;7941;178587652;1;-89458006;7941;178585604;-1;-2097153;-1;-5;1.75E+12
670124700B;1;0;0;0;3;1;-89458006;7941;178587652;1;-89458006;7941;178585604;-1;-2097153;-1;-5;1.75E+12
670124700B;1;0;0;0;3;1;-89458006;7941;178587652;1;-89458006;7941;178585604;-1;-2097153;-1;-5;1.75E+12
670124700B;1;0;0;0;3;1;-89458006;7941;178587652;1;-89458006;7941;178585604;-1;-2097153;-1;-5;1.75E+12
670124700B;1;0;0;0;3;1;-89458006;7941;178587652;1;-89458006;7941;178585604;-1;-2097153;-1;-5;1.75E+12
670124700B;1;0;0;0;3;1;-89458006;7941;178587652;1;-89458006;7941;178585604;-1;-2097153;-1;-5;1.75E+12
670124700B;1;0;0;0;3;1;-89458006;7941;178587652;1;-89458006;7941;178585604;-1;-2097153;-1;-5;1.75E+12
670124700B;1;0;0;0;3;1;-89458006;7941;178587652;1;-89458006;7941;178585604;-1;-2097153;-1;-5;1.75E+12
670124700B;1;0;0;0;3;1;-89458006;7941;178587652;1;-89458006;7941;178585604;-1;-2097153;-1;-5;1.75E+12
670124700B;1;0;0;0;3;1;-89458006;7941;178587652;1;-89458006;7941;178585604;-1;-2097153;-1;-5;1.75E+12
670124700B;1;0;0;0;3;1;-89458006;7941;178587652;1;-89458006;7941;178585604;-1;-2097153;-1;-5;1.75E+12
670124700B;1;0;0;0;3;1;-89458006;7941;178587652;1;-89458006;7941;178585604;-1;-2097153;-1;-5;1.75E+12
670124700B;1;0;0;0;3;1;-89458006;7941;178587652;1;-89458006;7941;178585604;-1;-2097153;-1;-5;1.75E+12
670124700B;1;0;1;0;3;1;-89458006;7941;178587652;1;-89458006;7941;178585604;-1;-2097153;-1;-5;1.75E+12
670124700B;1;0;1;0;3;1;-89458006;7941;178587652;1;-89458006;7941;178585604;-1;-2097153;-1;-5;1.75E+12
670124700B;1;0;1;0;3;1;-89458006;7941;178587652;1;-89458006;7941;178585604;-1;-2097153;-1;-5;1.75E+12
670124700B;1;0;1;0;3;1;-89458006;7941;178587652;1;-89458006;7941;178585604;-1;-2097153;-1;-5;1.75E+12
670124700B;1;0;1;0;3;1;-89458006;7941;178587652;1;-89458006;7941;178585604;-1;-2097153;-1;-5;1.75E+12
670124700B;1;0;1;0;3;1;-89458006;7941;178587652;1;-89458006;7941;178585604;-1;-2097153;-1;-5;1.75E+12
670124700B;1;0;1;0;3;1;-89458006;7941;178587652;1;-89458006;7941;178585604;-1;-2097153;-1;-5;1.75E+12
670124700B;1;0;1;0;3;1;-89458006;7941;178587652;1;-89458006;7941;178585604;-1;-2097153;-1;-5;1.75E+12
670124700B;1;0;1;0;3;1;-89458006;7941;178587652;1;-89458006;7941;178585604;-1;-2097153;-1;-5;1.75E+12
670124700B;1;0;1;0;3;1;-89458006;7941;178587652;1;-89458006;7941;178585604;-1;-2097153;-1;-5;1.75E+12
670124700B;1;0;1;0;3;1;-89458006;7941;178587652;1;-89458006;7941;178585604;-1;-2097153;-1;-5;1.75E+12
670124700B;1;0;1;0;3;1;-89458006;7941;178587652;1;-89458006;7941;178585604;-1;-2097153;-1;-5;1.75E+12
670124700B;1;0;1;0;3;1;-89458006;7941;178587652;1;-89458006;7941;178585604;-1;-2097153;-1;-5;1.75E+12
670124700B;1;0;1;0;3;1;-89458006;7941;178587652;1;-89458006;7941;178585604;-1;-2097153;-1;-5;1.75E+12
670124700B;1;0;1;0;3;1;-89458006;7941;178587652;1;-89458006;7941;178585604;-1;-2097153;-1;-5;1.75E+12
670124700B;1;0;1;0;3;1;-89458006;7941;178587652;1;-89458006;7941;178585604;-1;-2097153;-1;-5;1.75E+12
670124700B;1;0;1;0;3;1;-89458006;7941;178587652;1;-89458006;7941;178585604;-1;-2097153;-1;-5;1.75E+12
670124700B;1;0;1;0;3;1;-89458006;7941;178587652;1;-89458006;7941;178585604;-1;-2097153;-1;-5;1.75E+12
670124700B;1;0;1;0;3;1;-89458006;7941;178587652;1;-89458006;7941;178585604;-1;-2097153;-1;-5;1.75E+12
670124700B;1;0;1;0;3;1;-89458006;7941;178587652;1;-89458006;7941;178585604;-1;-2097153;-1;-5;1.75E+12
670124700B;1;0;1;0;3;1;-89458006;7941;178587652;1;-89458006;7941;178585604;-1;-2097153;-1;-5;1.75E+12
670124700B;1;0;1;0;3;1;-89458006;7941;178587652;1;-89460054;7941;178585604;-1;-2097153;-1;-5;1.75E+12
670124700B;1;1;1;0;3;1;-89458006;7941;178587652;1;-89460054;7941;178585604;-1;-2097153;-1;-5;1.75E+12
670124700B;1;1;1;0;3;1;-89458006;7941;178587652;1;-89460054;7941;178585604;-1;-2097153;-1;-5;1.75E+12
670124700B;1;1;1;0;3;1;-89458006;7941;178587652;1;-89460054;7941;178585604;-1;-2097153;-1;-5;1.75E+12
670124700B;1;1;1;0;3;1;-89458006;7941;178587652;1;-89460054;7941;178585604;-1;-2097153;-1;-5;1.75E+12
670124700B;1;1;1;0;3;1;-89458006;7941;178587652;1;-89460054;7941;178585604;-1;-2097153;-1;-5;1.75E+12
670124700B;1;1;1;0;3;1;-89458006;7941;178587652;1;-89460054;7941;178585604;-1;-2097153;-1;-5;1.75E+12
670124700B;1;1;1;0;3;1;-89458006;7941;178587652;1;-89460054;7941;178585604;-1;-2097153;-1;-5;1.75E+12
670124700B;1;1;1;0;3;1;-89458006;7941;178587652;1;-89460054;7941;178585604;-1;-2097153;-1;-5;1.75E+12
670124700B;1;1;1;0;3;1;-89458006;7941;178587652;1;-89460054;7941;178585604;-1;-2097153;-1;-5;1.75E+12
670124700B;0;0;0;0;0;0;0;0;0;0;178916010;0;178585604;-1;-267388915;-1808;-268371973;1.75E+12
670124700B;1;0;0;0;0;1;-125110134;7946;178651136;0;178916010;0;178585604;-1;-267388915;-1;-7;1.75E+12
670124700B;1;0;0;0;10;12;-107611755;7941;178653184;4;-107611755;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
670124700B;1;0;0;0;10;12;-107611755;7941;178653184;4;-107611755;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
670124700B;1;0;0;0;10;12;-107611755;7941;178653184;4;-107611755;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
670124700B;1;0;0;0;10;12;-107611755;7941;178653184;4;-107611755;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
670124700B;1;0;0;0;10;12;-107611755;7941;178653184;4;-107611755;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
670124700B;1;0;0;0;10;12;-107611755;7941;178653184;4;-107611755;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
670124700B;1;0;0;0;10;12;-107611755;7941;178653184;4;-107611755;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
670124700B;1;0;0;0;10;12;-107611755;7941;178653184;4;-107611755;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
670124700B;1;0;0;0;10;12;-107611755;7941;178653184;4;-107611755;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
670124700B;1;0;0;0;10;12;-107611755;7941;178653184;4;-107611755;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
670124700B;1;0;0;0;10;12;-107611755;7941;178653184;4;-107611755;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
670124700B;1;0;0;0;10;12;-107611755;7941;178653184;4;-107611755;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
670124700B;1;0;0;0;10;12;-107611755;7941;178653184;4;-107611755;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
670124700B;1;0;0;0;10;12;-107611755;7941;178653184;4;-107611755;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
670124700B;1;0;0;0;10;12;-107611755;7941;178653184;4;-107611755;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
670124700B;1;0;1;0;10;12;-107611755;7941;178653184;4;-107611755;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
670124700B;1;0;1;0;10;12;-107611755;7941;178653184;4;-107611755;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
670124700B;1;0;1;0;10;12;-107611755;7941;178653184;4;-107611755;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
670124700B;1;0;1;0;10;12;-107611755;7941;178653184;4;-107611755;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
670124700B;1;0;1;0;10;12;-107611755;7941;178653184;4;-107611755;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
670124700B;1;0;1;0;10;12;-107611755;7941;178653184;4;-107611771;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
670124700B;1;0;1;0;10;12;-107611755;7941;178653184;4;-107612027;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
670124700B;1;0;1;0;10;12;-107611755;7941;178653184;4;-107612027;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
670124700B;1;0;1;0;10;12;-107611755;7941;178653184;4;-107612027;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
670124700B;1;0;1;0;10;12;-107611755;7941;178653184;4;-107612027;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
670124700B;1;0;1;0;10;12;-107611755;7941;178653184;4;-107612027;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
670124700B;1;0;1;0;10;12;-107611755;7941;178653184;4;-107612027;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
670124700B;1;0;1;0;10;12;-107611755;7941;178653184;4;-107612027;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
670124700B;1;0;1;0;10;12;-107611755;7941;178653184;4;-107612027;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
670124700B;1;0;1;0;10;12;-107611755;7941;178653184;4;-107612027;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
670124700B;1;0;1;0;10;12;-107611755;7941;178653184;4;-107612027;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
670124700B;1;0;1;0;10;12;-107611755;7941;178653184;4;-107612027;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
670124700B;1;0;1;0;10;12;-107611755;7941;178653184;4;-107612027;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
670124700B;1;0;1;0;10;12;-107611755;7941;178653184;4;-107612027;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
670124700B;1;0;1;0;10;12;-107611755;7941;178653184;4;-107612027;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
670124700B;1;0;1;0;10;12;-107611755;7941;178653184;4;-107612027;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
670124700B;1;0;1;0;10;12;-107611755;7941;178653184;4;-107612027;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
670124700B;1;0;1;0;10;12;-107611755;7941;178653184;4;-107612027;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
670124700B;1;0;1;0;10;12;-107611755;7941;178653184;4;-108662651;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
670124700B;1;1;1;0;10;12;-107611755;7941;178653184;4;-108662651;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
670124700B;1;1;1;0;10;12;-107611755;7941;178653184;4;-108662651;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
670124700B;1;1;1;0;10;12;-107611755;7941;178653184;4;-108662651;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
670124700B;1;1;1;0;10;12;-107611755;7941;178653184;4;-108662651;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
670124700B;1;1;1;0;10;12;-107611755;7941;178653184;4;-108662651;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
670124700B;1;1;1;0;10;12;-107611755;7941;178653184;4;-108662651;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
670124700B;1;1;1;0;10;12;-107611755;7941;178653184;4;-108662651;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
670124700B;1;1;1;0;10;12;-107611755;7941;178653184;4;-108662651;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
670124700B;1;1;1;0;10;12;-107611755;7941;178653184;4;-108662651;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
670124700B;1;1;1;0;10;12;-107611755;7941;178653184;4;-108662651;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
670124700B;1;1;1;0;10;12;-107611755;7941;178653184;4;-108662651;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
670124700B;1;1;1;0;10;12;-107611755;7941;178653184;4;-108662651;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
670124700B;1;1;1;0;10;12;-107611755;7941;178653184;4;-108662651;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
670124700B;1;1;1;0;10;12;-107611755;7941;178653184;4;-108662651;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
670124700B;1;1;1;0;10;12;-107611755;7941;178653184;4;-108662651;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
670124700B;1;1;1;0;10;12;-107611755;7941;178653184;4;-108662651;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
670124700B;1;1;1;0;10;12;-107611755;7941;178653184;4;-108662651;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
670124700B;1;1;1;0;10;12;-107611755;7941;178653184;4;-108662651;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
670124700B;1;1;1;0;10;12;-107611755;7941;178653184;4;-108662619;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
670124700B;1;1;1;0;10;12;-107611755;7941;178653184;4;-125439835;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
670124700B;1;1;1;0;10;12;-107611755;7941;178653184;4;-125439835;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
670124700B;1;1;1;0;10;12;-107611755;7941;178653184;4;-125439835;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
670124700B;1;1;1;0;10;12;-107611755;7941;178653184;4;-125439835;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
670124700B;1;1;1;0;10;12;-107611755;7941;178653184;4;-125439835;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
670124700B;1;1;1;0;10;12;-107611755;7941;178653184;4;-125439835;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
670124700B;1;1;1;0;10;12;-107611755;7941;178653184;4;-125439835;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
670124700B;1;1;1;0;10;12;-107611755;7941;178653184;4;-125439835;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
670124700B;1;1;1;0;10;12;-107611755;7941;178653184;4;-125439835;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
670124700B;1;1;1;0;10;12;-107611755;7941;178653184;4;-125439835;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
670124700B;1;1;1;0;10;12;-107611755;7941;178653184;4;-125439835;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
670124700B;1;1;1;0;10;12;-107611755;7941;178653184;4;-125439835;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
670124700B;1;1;1;0;10;12;-107611755;7941;178653184;4;-125439835;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
670124700B;1;1;0;0;10;12;-107611755;7941;178653184;4;-107611755;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
670124700B;1;1;1;0;10;12;-107611755;7941;178653184;4;-107611755;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
670124700B;1;1;1;0;10;12;-107611755;7941;178653184;4;-107611755;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
670124700B;1;1;1;0;10;12;-107611755;7941;178653184;4;-107611755;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
670124700B;1;1;1;0;10;12;-107611755;7941;178653184;4;-107611755;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
670124700B;1;1;1;0;10;12;-107611755;7941;178653184;4;-107611755;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
670124700B;1;1;1;0;10;12;-107611755;7941;178653184;4;-107611771;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
670124700B;1;1;1;0;10;12;-107611755;7941;178653184;4;-107611771;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
670124700B;1;1;1;0;10;12;-107611755;7941;178653184;4;-107612027;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
670124700B;1;1;1;0;10;12;-107611755;7941;178653184;4;-107612027;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
Sem Rastreab.;1;1;1;0;10;12;-107611755;7941;178653184;4;-107612027;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
Sem Rastreab.;1;1;1;0;10;12;-107611755;7941;178653184;4;-107612027;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
Sem Rastreab.;1;1;1;0;10;12;-107611755;7941;178653184;4;-107612027;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
Sem Rastreab.;1;1;1;0;10;12;-107611755;7941;178653184;4;-107612027;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
Sem Rastreab.;1;1;1;0;10;12;-107611755;7941;178653184;4;-107612027;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
Sem Rastreab.;1;1;1;0;10;12;-107611755;7941;178653184;4;-107612027;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
Sem Rastreab.;1;1;1;0;10;12;-107611755;7941;178653184;4;-107612027;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
Sem Rastreab.;1;1;1;0;10;12;-107611755;7941;178653184;4;-107612027;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
Sem Rastreab.;1;1;1;0;10;12;-107611755;7941;178653184;4;-107612027;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
Sem Rastreab.;1;1;1;0;10;12;-107611755;7941;178653184;4;-107612027;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
Sem Rastreab.;1;1;1;0;10;12;-107611755;7941;178653184;4;-107612027;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
Sem Rastreab.;1;1;1;0;10;12;-107611755;7941;178653184;4;-107612027;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
Sem Rastreab.;1;1;1;0;10;12;-107611755;7941;178653184;4;-107612027;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
Sem Rastreab.;1;1;1;0;10;12;-107611755;7941;178653184;4;-107612027;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
Sem Rastreab.;1;1;0;0;10;12;-107611755;7941;178653184;4;-107611755;7941;178651140;-1;-83886081;-1;-2055;1.75E+12
Sem Rastreab.;1;0;0;0;12;4;-107284070;7946;178653184;4;-107284070;7946;178651140;-1;-83886147;-1;-2055;1.75E+12
Sem Rastreab.;1;0;1;0;13;12;-107611755;7941;178653184;4;-107611755;7941;178651140;-1;-83886145;-1;-2055;1.75E+12
Sem Rastreab.;1;0;1;0;13;12;-107611755;7941;178653184;4;-107611755;7941;178651140;-1;-83886145;-1;-2055;1.75E+12
Sem Rastreab.;1;0;1;0;13;12;-107611755;7941;178653184;4;-107611755;7941;178651140;-1;-83886145;-1;-2055;1.75E+12
Sem Rastreab.;1;0;1;0;13;12;-107611755;7941;178653184;4;-107611755;7941;178651140;-1;-83886145;-1;-2055;1.75E+12
Sem Rastreab.;1;0;1;0;13;12;-107611755;7941;178653184;4;-107611755;7941;178651140;-1;-83886145;-1;-2055;1.75E+12
Sem Rastreab.;1;0;1;0;13;12;-107611755;7941;178653184;4;-107611755;7941;178651140;-1;-83886145;-1;-2055;1.75E+12
Sem Rastreab.;1;0;1;0;13;12;-107611755;7941;178653184;4;-107611771;7941;178651140;-1;-83886145;-1;-2055;1.75E+12
Sem Rastreab.;1;0;1;0;13;12;-107611755;7941;178653184;4;-107612027;7941;178651140;-1;-83886145;-1;-2055;1.75E+12
Sem Rastreab.;1;0;1;0;13;12;-107611755;7941;178653184;4;-107612027;7941;178651140;-1;-83886145;-1;-2055;1.75E+12
Sem Rastreab.;1;0;1;0;13;12;-107611755;7941;178653184;4;-107612027;7941;178651140;-1;-83886145;-1;-2055;1.75E+12
Sem Rastreab.;1;0;1;0;13;12;-107611755;7941;178653184;4;-107612027;7941;178651140;-1;-83886145;-1;-2055;1.75E+12
Sem Rastreab.;1;0;1;0;13;12;-107611755;7941;178653184;4;-107612027;7941;178651140;-1;-83886145;-1;-2055;1.75E+12
Sem Rastreab.;1;0;1;0;13;12;-107611755;7941;178653184;4;-107612027;7941;178651140;-1;-83886145;-1;-2055;1.75E+12
Sem Rastreab.;1;0;1;0;13;12;-107611755;7941;178653184;4;-107612027;7941;178651140;-1;-83886145;-1;-2055;1.75E+12
Sem Rastreab.;1;0;1;0;13;12;-107611755;7941;178653184;4;-107612027;7941;178651140;-1;-83886145;-1;-2055;1.75E+12
Sem Rastreab.;1;0;1;0;13;12;-107611755;7941;178653184;4;-107612027;7941;178651140;-1;-83886145;-1;-2055;1.75E+12
Sem Rastreab.;1;0;1;0;13;12;-107611755;7941;178653184;4;-107612027;7941;178651140;-1;-83886145;-1;-2055;1.75E+12
Sem Rastreab.;1;0;1;0;13;12;-107611755;7941;178653184;4;-107612027;7941;178651140;-1;-83886145;-1;-2055;1.75E+12
Sem Rastreab.;1;0;1;0;13;12;-107611755;7941;178653184;4;-107612027;7941;178651140;-1;-83886145;-1;-2055;1.75E+12
Sem Rastreab.;1;0;1;0;13;12;-107611755;7941;178653184;4;-107612027;7941;178651140;-1;-83886145;-1;-2055;1.75E+12
Sem Rastreab.;1;0;1;0;13;12;-107611755;7941;178653184;4;-107612027;7941;178651140;-1;-83886145;-1;-2055;1.75E+12
Sem Rastreab.;1;0;1;0;13;12;-107611755;7941;178653184;4;-107612027;7941;178651140;-1;-83886145;-1;-2055;1.75E+12
Sem Rastreab.;1;0;1;0;13;12;-107611755;7941;178653184;4;-108660603;7941;178651140;-1;-83886145;-1;-2055;1.75E+12
Sem Rastreab.;1;0;1;0;13;12;-107611755;7941;178653184;4;-108660603;7941;178651140;-1;-83886145;-1;-2055;1.75E+12
Sem Rastreab.;1;0;1;0;13;12;-107611755;7941;178653184;4;-108660603;7941;178651140;-1;-83886145;-1;-2055;1.75E+12
Sem Rastreab.;1;0;1;0;13;12;-107611755;7941;178653184;4;-108662651;7941;178651140;-1;-83886145;-1;-2055;1.75E+12
Sem Rastreab.;1;1;1;0;13;12;-107611755;7941;178653184;4;-108662651;7941;178651140;-1;-83886145;-1;-2055;1.75E+12
Sem Rastreab.;1;1;1;0;13;12;-107611755;7941;178653184;4;-108662651;7941;178651140;-1;-83886145;-1;-2055;1.75E+12
Sem Rastreab.;1;1;1;0;13;12;-107611755;7941;178653184;4;-107614075;7941;178651140;-1;-83886145;-1;-2055;1.75E+12
Sem Rastreab.;1;1;1;0;13;12;-107611755;7941;178653184;4;-108662651;7941;178651140;-1;-83886145;-1;-2055;1.75E+12
Sem Rastreab.;1;1;1;0;13;12;-107611755;7941;178653184;4;-108662651;7941;178651140;-1;-83886145;-1;-2055;1.75E+12
